@relation 'Free-Converter.com-sensor_test_fe_double_20_sec_shuffle_v2-84495343-weka.filters.unsupervised.attribute.Remove-R2,4-8,13,15-16,18,20-21,23-29,31-35,37,39-40,42-44,46-47,50-51,54,58-64,66-67,69-72,74-93,96,100,103,105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-HaMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-MinInc numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-MinInc numeric
@attribute AZ-Ranj numeric
@attribute AZ-GeoMean numeric
@attribute AZ-HaMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-Skewness numeric
@attribute AZ-InqRan numeric
@attribute GX-AritMean numeric
@attribute GX-HaMean numeric
@attribute GX-CoVar numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxRed numeric
@attribute GZ-MinInc numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-SqMean numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Araba,Yurume,Tramvay,Met-Mar,Hafif_Rayli,Oto-Mbus}

@data
0.000246,0.000128,0.145022,0.174096,0.160242,0.380817,0.35624,4.175108,0.403296,0.002478,0.072674,3.219485,0.651621,0.000688,3.45371,0.29287,3.583172,0.529861,0.280753,3.176758,-0.002729,0.720382,-0.021313,4.379949,-89.383179,0.723822,1.550116,3.45474,0.001933,3.46761,1.90945,4.55331,0.330154,-2.991404,0.571652,Yurume
0.000046,0.000004,0.000893,0.011173,-0.020048,0.029886,0.029877,6.559271,0.027059,0.000028,-0.039559,10.605679,0.029895,0.000051,0.410263,0.011592,-0.007233,0.031255,0.000977,9.336686,-0.894802,0.026557,-0.002465,0.052123,-22.024261,-0.430482,0.086183,0.211876,0.000009,0.202741,0.16015,0.371133,0.001184,0.034486,0.034406,Oto-Mbus
0.000004,0.000016,0.00072,0.011792,-0.061832,0.026826,0.026794,5.89822,0.028677,0.000049,0.083459,6.533351,0.052492,0.000126,0.257534,0.010113,0.020964,0.023279,0.000542,5.391469,-0.179391,0.025313,0.00195,0.014578,21.21761,0.288926,0.124768,0.163515,0.000029,0.18211,0.148484,0.28573,0.001,0.029611,0.031592,Oto-Mbus
0,0.000021,0.000467,0.005904,-0.000527,0.021602,0.021568,11.102885,0.013694,0.000002,-0.006523,17.616721,0.010617,0.000011,0.228667,0.004932,0.000168,0.016121,0.00026,11.755502,0.432919,0.010924,0.000406,0.011464,101.055019,0.006887,0.060572,0.170547,0.000016,0.14088,0.120188,0.234469,0.000444,0.042838,0.021068,Tramvay
0.000023,0.000006,0.000207,0.005945,0.003569,0.014377,0.014344,24.779676,0.014526,0.000001,0.009279,5.130718,0.025258,0.000017,0.280594,0.005086,-0.003069,0.012163,0.000148,28.99011,0.709862,0.012209,0.001674,0.030981,14.606646,-0.123199,0.041349,0.258228,0.000008,0.264099,0.263175,0.440071,0.000161,0.006196,0.012672,Met-Mar
0.000004,0.000061,0.000493,0.006002,0.012638,0.022202,0.02217,8.689525,0.013818,0.000003,-0.003578,14.15434,0.010753,0.000008,0.449178,0.004743,-0.0075,0.017365,0.000302,90.823203,-4.326809,0.011368,0.00123,-0.024572,36.407426,1.896461,0.060475,0.230253,0.000023,0.192375,0.197299,0.320779,0.000502,0.006101,0.022412,Tramvay
0.000009,0.000029,0.00077,0.011992,-0.000728,0.027743,0.027748,6.08236,0.029732,0.000075,-0.125027,10.166402,0.052598,0.000076,0.356463,0.01066,0.011852,0.025934,0.000673,8.283862,0.091944,0.024875,-0.001656,-0.028222,-25.615906,0.036272,0.125615,0.188618,0.000065,0.214775,0.210471,0.342359,0.00095,-0.00668,0.030822,Oto-Mbus
0.000033,0.000003,0.000463,0.006337,0.001415,0.021527,0.021506,9.487691,0.013999,0.000004,0.004603,13.56096,0.01017,0.000034,0.206127,0.004984,0.012304,0.015259,0.000233,10.284201,-0.383274,0.011801,0.000802,-0.006334,53.581389,0.566847,0.058256,0.192485,0.000009,0.220515,0.192202,0.300692,0.000505,-0.002208,0.022463,Tramvay
0.000046,0.000011,0.000294,0.007152,-0.010386,0.017142,0.017133,5.146318,0.017102,0.000041,0.066069,6.552453,0.033479,0.00003,0.170459,0.006355,-0.006437,0.015251,0.000233,5.891541,0.184515,0.016349,0.001561,-0.029672,19.597297,0.305895,0.04446,0.093903,0.000008,0.107909,0.074553,0.145874,0.000253,0.000397,0.015893,Hafif_Rayli
0.000006,0.000051,0.000887,0.011325,0.011424,0.029789,0.029687,5.522899,0.028132,0.000002,-0.069584,10.937329,0.02958,0.00003,0.340621,0.011614,-0.009354,0.031202,0.000974,7.357667,-0.635019,0.027224,0.001477,0.005829,36.289021,-0.558329,0.085004,0.192959,0.000031,0.244368,0.186134,0.314664,0.001115,0.000247,0.033356,Oto-Mbus
0,0.000001,0.000485,0.006122,-0.008536,0.022032,0.022035,12.6703,0.014158,0.000005,-0.001008,14.727502,0.011189,0.000054,0.347588,0.004967,-0.001207,0.016873,0.000285,22.687181,0.366625,0.011245,0.000972,-0.002281,42.297475,0.74274,0.057235,0.158878,0.000005,0.160852,0.174248,0.305787,0.000505,-0.004747,0.02245,Tramvay
0.000001,0.000005,0.000295,0.005614,0.005109,0.017175,0.017173,16.262658,0.01316,0.000006,-0.001217,10.329263,0.012707,0.000009,0.258806,0.006072,0.00683,0.019968,0.000399,11.197932,0.417194,0.013931,0.001035,-0.001304,10.978775,0.104053,0.022674,0.216744,0.000012,0.219124,0.21887,0.373761,0.000589,-0.034195,0.024058,Tramvay
0.000024,0.000002,0.000128,0.003234,-0.004163,0.011329,0.011331,33.634431,0.007497,0.000002,-0.007797,7.952568,0.004975,0,0.11665,0.004918,0.005126,0.010859,0.000118,6.120832,0.099158,0.010474,-0.000417,0.002909,-24.290517,0.695369,0.010937,0.41665,0.000026,0.421191,0.418306,0.61161,0.000568,0.007096,0.023813,Met-Mar
0.000006,0.000034,0.000665,0.012913,-0.019492,0.025786,0.025681,3.967036,0.031509,0.000008,0.012026,3.309852,0.037975,0.000071,0.3974,0.025132,-0.045344,0.04721,0.002229,3.820736,-0.04962,0.0596,0.000631,0.007666,45.709953,-0.008093,0.073278,0.057384,0.000014,0.051436,0.072626,0.167296,0.000521,-0.008824,0.022836,Araba
0.000068,0.000451,0.121505,0.17521,-0.283709,0.348576,0.348138,3.432546,0.428995,0.000719,0.622693,2.928194,0.73135,0.001182,3.87476,0.33575,-0.566229,0.593455,0.352189,3.176247,-0.226403,0.821812,0.006238,0.27901,299.765612,0.932458,1.546669,3.57022,0.000203,3.90058,1.70638,4.64897,0.375728,1.599425,0.610696,Yurume
0.003494,0.000564,0.148883,0.174213,-0.108486,0.385853,0.361187,4.116949,0.414675,0.001687,0.054439,3.520257,0.697208,0.000262,3.6817,0.305697,0.627994,0.553107,0.305928,3.118006,-0.141893,0.753391,0.077153,-5.223134,24.905053,0.817305,1.627556,3.479045,0.000353,3.103854,1.86428,4.40633,0.371334,1.09213,0.606958,Yurume
0.001024,0.001846,0.152293,0.172009,0.271071,0.390247,0.363181,4.082888,0.429259,0.000457,-0.47628,3.440971,0.664398,0.000186,3.69696,0.286051,1.347523,0.539251,0.290792,3.174062,-0.066848,0.741962,0.005829,0.900734,325.532125,0.796906,1.602032,3.050697,0.002488,3.001195,1.90687,4.39598,0.355781,-0.064739,0.593866,Yurume
0.000065,0.000033,0.003194,0.020148,-0.025591,0.056514,0.056516,11.498273,0.047661,0.000047,-0.04994,11.910089,0.042133,0.000092,0.964903,0.028768,-0.004219,0.078335,0.006136,9.635649,0.199843,0.069068,0.000376,0.060537,121.246225,0.592846,0.112053,0.574937,0.000006,0.594597,0.441705,0.988164,0.003758,0.082877,0.061167,Oto-Mbus
0.000001,0.000005,0.000126,0.004866,-0.000577,0.011221,0.011217,13.414943,0.012602,0,-0.003506,4.419439,0.010251,0,0.134998,0.008735,-0.008829,0.017656,0.000312,3.437932,-0.170117,0.021554,0.004208,0.009055,3.073138,0.017139,0.030892,0.103881,0.000004,0.102533,0.105924,0.202312,0.000589,0.011476,0.019476,Met-Mar
0.000097,0.000027,0.002605,0.017979,-0.014164,0.051043,0.051035,12.404593,0.044202,0.000031,0.014488,29.914248,0.047288,0.000045,0.787028,0.02382,0.00396,0.060272,0.003633,9.000674,0.348222,0.057499,-0.001975,-0.002694,-28.873478,-0.848407,0.092291,0.810234,0.000002,0.808122,0.835538,1.442203,0.009642,-0.023599,0.097844,Araba
0.000149,0.000087,0.149541,0.182081,0.022599,0.386705,0.360732,3.725695,0.460496,0.000574,-0.575722,3.670277,0.661803,0.00059,3.732,0.296849,0.06479,0.547582,0.299846,3.076567,0.006639,0.749055,-0.05528,1.529872,-34.274761,0.796875,1.555145,3.377488,0.000083,3.737691,1.81613,4.71803,0.38215,-0.034417,0.61753,Yurume
0.000048,0.00004,0.001332,0.013629,-0.04137,0.036491,0.036436,35.452618,0.032428,0.00006,-0.170199,9.8913,0.03185,0.00003,0.887141,0.0182,0.018519,0.05376,0.00289,17.355486,0.65667,0.042692,-0.003255,0.017144,-12.855017,-6.121879,0.047283,0.51153,0.00002,0.557511,0.320355,0.691565,0.007416,0.051358,0.085836,Oto-Mbus
0.000022,0.000004,0.003155,0.020085,0.03671,0.056168,0.056161,15.205519,0.045896,0.000027,0.063373,18.424888,0.043732,0.000262,0.899367,0.029292,-0.155063,0.079918,0.006387,7.878436,0.203832,0.067771,0.001125,0.007705,39.856699,-0.84305,0.10908,1.024722,0.000011,0.994989,0.706556,1.739666,0.004397,0.006655,0.066136,Oto-Mbus
0.000025,0.000034,0.000283,0.005577,0.002019,0.016827,0.01683,10.639618,0.013226,0.00002,0.005504,17.239154,0.01386,0.000029,0.314576,0.005904,-0.002486,0.020452,0.000418,12.6778,0.146131,0.01377,0.000855,-0.000696,14.563374,-0.222777,0.022548,0.152669,0.000012,0.149789,0.140746,0.272316,0.000527,-0.011977,0.022736,Tramvay
0.000099,0.000032,0.003089,0.020194,0.006713,0.055582,0.055587,11.407469,0.047513,0.000008,0.002085,16.276374,0.045764,0.000193,0.915362,0.030283,0.080378,0.081214,0.006596,7.669023,0.093551,0.072632,0.000023,0.005026,2132.636981,-0.640745,0.114449,0.607083,0.000056,0.613353,0.616519,1.097103,0.004329,0.024051,0.06579,Oto-Mbus
0.000013,0.000006,0.000444,0.006108,0.001976,0.021065,0.021061,10.433316,0.013265,0.000004,0.005359,14.235921,0.010599,0.000046,0.220089,0.004977,-0.007229,0.015352,0.000236,11.423066,-0.671486,0.011621,0.000187,-0.011953,226.841992,0.470327,0.059808,0.161072,0.000009,0.148401,0.156961,0.27903,0.000503,-0.002075,0.022425,Tramvay
0.00001,0.000014,0.000853,0.011959,-0.006793,0.029202,0.029209,9.705418,0.029145,0.000152,-0.165908,8.190207,0.048881,0.000004,0.323903,0.011503,0.011405,0.026333,0.000693,8.166006,-0.514849,0.028109,0.000158,0.188883,268.868851,0.290928,0.121623,0.215714,0.000007,0.247224,0.197816,0.374082,0.00102,-0.009696,0.031935,Oto-Mbus
0.000013,0.000925,0.114626,0.166799,-0.068874,0.338564,0.337873,3.639555,0.404893,0.000352,0.18969,3.16364,0.7367,0.000802,3.98612,0.32749,-1.470381,0.598345,0.358017,3.389239,-0.34661,0.82833,-0.012426,0.384998,-147.282155,0.781166,1.54443,3.0987,0.000345,3.44508,1.71632,4.51731,0.370411,0.189754,0.606594,Yurume
0.000027,0.000093,0.001349,0.014016,-0.023834,0.036725,0.036693,14.263862,0.031858,0.000035,0.009108,12.06565,0.030841,0.000005,0.826841,0.018295,0.091467,0.053408,0.002852,14.503499,0.84347,0.043814,-0.004174,0.065621,-10.618342,-4.471594,0.050597,0.512846,0.000139,0.506756,0.332904,0.687,0.007431,-0.005173,0.085882,Oto-Mbus
0.000001,0,0.000149,0.005028,-0.001974,0.01219,0.012155,19.733658,0.012742,0.000001,-0.003352,4.533118,0.009718,0,0.159867,0.008727,-0.188286,0.018331,0.000336,4.561572,0.006888,0.020883,0.001367,-0.007379,10.404816,-0.108988,0.029802,0.069821,0.000017,0.081448,0.044599,0.105222,0.000156,-0.00877,0.012466,Met-Mar
0.000001,0.000005,0.00031,0.005848,0.002746,0.017596,0.0176,17.707103,0.01365,0.000044,0.002806,11.730798,0.013048,0.000009,0.306847,0.006068,-0.001215,0.020064,0.000403,11.89437,-0.045958,0.014452,0.000797,-0.001359,14.764265,0.166998,0.024301,0.216744,0.000023,0.219124,0.21887,0.373761,0.000541,-0.004471,0.023022,Tramvay
0.000004,0.000046,0.000163,0.004623,-0.019566,0.012772,0.012775,7.898049,0.010974,0.000021,0.017468,11.621488,0.014318,0.000047,0.346372,0.007869,-0.268964,0.021009,0.000441,11.864252,-0.463057,0.018284,0.001767,-0.00538,9.183508,1.984423,0.022531,0.159134,0.000031,0.192551,0.122394,0.29672,0.000353,-0.027592,0.018732,Hafif_Rayli
0.00015,0.00071,0.144377,0.175486,0.18046,0.37997,0.356692,4.312351,0.425866,0.000661,-0.046224,3.803619,0.689508,0.000337,3.67349,0.29847,-1.505569,0.545378,0.297437,3.144011,-0.10165,0.746501,0.019585,0.32444,95.987896,0.693668,1.58633,3.34786,0.004099,3.09031,1.83999,4.58713,0.344613,1.299149,0.583188,Yurume
0.000005,0.000032,0.000316,0.005736,-0.001324,0.017769,0.017772,16.362208,0.013497,0.000031,0.014606,9.054053,0.012474,0.000049,0.24917,0.005784,0.0021,0.019876,0.000395,12.14157,-0.560235,0.01373,0.001052,-0.025557,10.447431,-0.940595,0.022489,0.222089,0.000012,0.224318,0.221889,0.318035,0.000573,-0.001909,0.023586,Tramvay
0.000015,0.000002,0.002672,0.017733,-0.012333,0.051689,0.051686,9.717596,0.042399,0.000013,0.007821,29.039709,0.049741,0.000002,0.687078,0.02404,-0.052633,0.060452,0.003654,7.705952,-0.310827,0.056575,-0.000105,0.025125,-551.288843,-0.57126,0.097981,0.954624,0.000017,0.934296,0.788384,1.471502,0.010538,-0.004356,0.102355,Araba
0.000005,0.000013,0.000293,0.005515,0.001112,0.017118,0.017106,18.043955,0.01287,0.00002,-0.008782,15.001174,0.013435,0.000005,0.405503,0.006044,0.076367,0.022097,0.000488,17.878542,-0.170391,0.013806,0.000729,0.000184,17.880046,0.504777,0.023158,0.20476,0.000008,0.209098,0.207831,0.351057,0.000463,-0.009107,0.021357,Tramvay
0.000011,0.000053,0.000281,0.006967,-0.236134,0.016774,0.016734,5.090362,0.016562,0.000025,-0.016997,6.091734,0.031127,0.000001,0.193335,0.005793,0.021065,0.015275,0.000233,7.854863,-0.11027,0.014375,0.000914,-0.043585,32.854197,0.38628,0.042633,0.111478,0.000034,0.122274,0.062223,0.167577,0.000247,-0.005149,0.015704,Hafif_Rayli
0.000003,0.000039,0.000138,0.004493,-0.000316,0.01175,0.01153,9.448299,0.010004,0.000026,0.010493,6.943039,0.012677,0.000015,0.304925,0.003712,0.005948,0.011205,0.000126,78.757752,-4.049223,0.008875,-0.000679,-0.002869,-40.570306,-0.426434,0.035035,0.148152,0.000009,0.151564,0.154502,0.222068,0.000111,-0.006758,0.010525,Met-Mar
0.000003,0.000005,0.000168,0.004736,-0.015401,0.012955,0.012929,7.136539,0.011065,0.000014,0.05057,8.650199,0.014565,0.000035,0.250061,0.007713,-0.001914,0.019965,0.000399,8.21555,-0.343097,0.017463,0.000676,-0.019747,23.348686,0.107454,0.022347,0.151652,0.000018,0.18081,0.113265,0.257644,0.000392,0.009482,0.019708,Hafif_Rayli
0.000032,0.000003,0.000219,0.006031,-0.000182,0.014782,0.014694,31.128665,0.0146,0.00014,0.012174,10.057527,0.024587,0.000002,0.317203,0.004943,-0.008974,0.011849,0.00014,46.527817,-1.42285,0.012291,-0.000664,-0.001242,-39.036458,-0.171211,0.0417,0.141191,0.000013,0.13737,0.131733,0.2528,0.000136,-0.000666,0.011641,Met-Mar
0.000006,0.00001,0.000488,0.006217,-0.000568,0.022087,0.022047,10.520294,0.014489,0.000002,0.006971,17.284506,0.011838,0.000011,0.299139,0.004963,0.000408,0.016244,0.000264,15.699662,-0.197131,0.010941,0.000713,0.011013,57.144118,0.160343,0.061306,0.172042,0.000016,0.14088,0.120188,0.234469,0.000478,0.026448,0.021856,Tramvay
0.000052,0,0.004041,0.02475,-0.020627,0.063571,0.063556,9.088577,0.058403,0.000092,-2.378383,6.707463,0.073509,0.000013,0.73321,0.02483,0.058479,0.059696,0.003564,8.485524,-0.269099,0.059668,-0.001095,0.224791,-136.926757,0.870678,0.104325,2.042981,0.000132,1.807883,0.738347,2.559407,0.013218,0.068082,0.114468,Araba
0.000962,0.000175,0.147334,0.167381,0.089916,0.383841,0.36362,4.254448,0.405222,0.000222,0.266916,3.347699,0.666156,0.000237,3.72872,0.295253,-0.215509,0.538098,0.28955,3.109834,-0.012034,0.735027,-0.043899,-1.567703,-42.930868,0.753607,1.516484,3.066615,0.000672,3.273556,1.73235,4.66364,0.348122,-2.888709,0.588489,Yurume
0.000148,0.000038,0.003041,0.018592,0.03697,0.055148,0.055024,27.640119,0.043309,0.000052,-0.068354,8.705984,0.048442,0.000039,0.988671,0.024294,-0.032623,0.062464,0.003902,12.682202,-0.400445,0.058296,-0.003399,0.00493,-17.964842,-0.560459,0.094384,0.871876,0.000162,0.984743,0.87125,1.45802,0.010452,-0.865497,0.101763,Araba
0.000109,0.000068,0.000808,0.012135,0.001647,0.028427,0.028417,7.039305,0.029936,0.000048,0.031467,14.05522,0.048933,0.000018,0.34127,0.01068,0.006575,0.025285,0.000639,8.024627,0.239613,0.025602,-0.001325,0.042391,-32.796969,0.591714,0.126909,0.22589,0.00006,0.255853,0.244204,0.38723,0.001104,-0.018318,0.033227,Oto-Mbus
0.000007,0.000001,0.000137,0.003275,-0.005452,0.011694,0.011692,94.489169,0.007614,0.000007,-0.002314,8.83027,0.004647,0.000005,0.238785,0.004581,0.033102,0.011282,0.000127,44.097426,-2.425849,0.009647,-0.000484,-0.004477,-21.039193,1.094515,0.010039,0.765273,0.000005,0.799938,0.770241,1.235622,0.001415,0.088953,0.037619,Met-Mar
0.000001,0.00001,0.000914,0.011083,-0.008513,0.030234,0.030163,6.471914,0.027256,0.000022,-0.003651,11.024089,0.029067,0.000051,0.326939,0.011572,-0.018034,0.031165,0.000971,8.198321,-0.959154,0.027642,-0.00176,-0.029876,-30.800182,0.193712,0.083842,0.281569,0.000057,0.202419,0.162898,0.339516,0.001169,0.054133,0.03411,Oto-Mbus
0.000004,0.000029,0.000112,0.003264,0.00588,0.010583,0.010582,45.081446,0.007525,0.000021,-0.000496,39.146077,0.004759,0.000022,0.126197,0.004712,-0.018956,0.011116,0.000124,7.765394,0.282114,0.00997,-0.000271,0.071984,-40.490124,-2.938453,0.009911,0.715073,0.000013,0.737486,0.688639,1.108188,0.000985,0.004931,0.03139,Met-Mar
0.000115,0.000119,0.000867,0.011976,0.003951,0.029446,0.029453,5.98428,0.030003,0.000147,0.000174,13.135406,0.05367,0.000083,0.293717,0.010734,0.013281,0.025799,0.000666,6.596954,-0.552978,0.026417,-0.001436,0.012994,-30.98152,0.251637,0.12306,0.175424,0.00002,0.190246,0.173872,0.306357,0.00104,0.024183,0.032226,Oto-Mbus
0.000018,0.00028,0.00258,0.018016,-0.016158,0.050793,0.050806,9.820156,0.043293,0.000039,-0.097372,28.920438,0.049909,0.00005,0.853405,0.02358,-0.016004,0.0606,0.003672,9.125016,0.080172,0.057883,-0.000936,-0.006569,-60.81295,1.722315,0.096616,0.955447,0.000047,0.846274,0.822525,1.418163,0.009966,0.077733,0.09965,Araba
0.000036,0.000038,0.004012,0.020804,-0.004697,0.063341,0.06335,17.283856,0.050228,0.000011,0.022842,16.226254,0.043535,0.000341,1.225779,0.029493,0.034817,0.086721,0.007521,12.313916,0.250362,0.07187,-0.000784,0.600321,-58.984887,-0.971964,0.115141,0.575037,0.00001,0.932416,0.578349,1.061698,0.004315,-0.071057,0.065544,Oto-Mbus
0.000011,0.000011,0.000161,0.004708,-0.409994,0.0127,0.012698,6.896836,0.011077,0.000007,-0.018197,6.328699,0.015353,0.000046,0.290946,0.007594,-0.004264,0.020543,0.000422,9.825571,0.250713,0.01799,-0.00018,-0.027821,-94.528892,4.393573,0.022252,0.132051,0.000014,0.103045,0.095208,0.211811,0.000371,-0.007352,0.01915,Hafif_Rayli
0.000001,0.000059,0.000214,0.006108,0.001149,0.014626,0.014578,13.791716,0.014713,0.000007,0.04806,3.514499,0.025827,0.000045,0.126637,0.004927,-0.002112,0.010773,0.000116,5.799521,0.052326,0.012463,-0.000135,0.030593,-165.981944,0.565866,0.041645,0.108584,0.000014,0.114848,0.110264,0.206918,0.00013,0.021429,0.011396,Met-Mar
0.000005,0.000001,0.000194,0.003454,0.000064,0.013945,0.013949,223.263665,0.007977,0,-0.00048,75.35884,0.004837,0.00002,0.107075,0.00473,0.189531,0.01107,0.000123,5.510399,-0.061906,0.009998,-0.00045,-0.000625,-25.03555,-7.305063,0.011349,0.953449,0.000001,0.955143,0.120743,1.07265,0.000855,0.007745,0.029192,Met-Mar
0.000012,0.000014,0.00016,0.003402,0.0048,0.012665,0.012663,45.094549,0.007619,0.000006,0.004069,13.431485,0.00507,0.000009,0.279778,0.004541,0.004594,0.011752,0.000138,34.362944,1.425111,0.009449,-0.000755,-0.007193,-22.728752,-17.273797,0.010826,1.625973,0.00001,1.628942,0.369163,1.994513,0.001879,0.018795,0.043333,Met-Mar
0.000001,0,0.000098,0.004594,-0.016028,0.009916,0.009895,5.405617,0.011091,0,0.020046,5.024033,0.007697,0,0.160825,0.006559,0.014421,0.014361,0.000206,5.60837,-0.022627,0.015056,0.001433,0.016689,6.971111,-0.377657,0.022322,0.112422,0.000002,0.080785,0.076792,0.168063,0.000532,0.011416,0.016955,Met-Mar
0.000011,0.000001,0.000481,0.006041,0.004164,0.02194,0.021943,11.388917,0.013741,0.000005,-0.000935,15.128053,0.010679,0.000056,0.341764,0.004939,-0.003458,0.015972,0.000255,23.107271,0.02331,0.011178,-0.000584,-0.007988,-71.685517,0.499399,0.056904,0.172507,0.000004,0.160852,0.174248,0.321005,0.000539,-0.004359,0.023228,Tramvay
0.000003,0.000001,0.000161,0.004415,-0.00479,0.012708,0.012705,6.613493,0.010463,0.000023,-0.000414,6.634527,0.014777,0.000042,0.233204,0.007254,-0.006406,0.019943,0.000398,7.040716,0.037075,0.017674,0.000386,-0.012325,40.484085,-2.889574,0.022663,0.162172,0.00001,0.172974,0.16493,0.248685,0.000366,-0.044597,0.019016,Hafif_Rayli
0.000004,0.000011,0.000207,0.00664,-0.038823,0.014393,0.014394,6.958135,0.016322,0.000003,0.009755,4.362229,0.010982,0.000001,0.188973,0.010152,-0.152621,0.021703,0.000471,5.048595,-0.304208,0.025272,0.000061,-0.007696,268.951937,-0.282263,0.035012,0.104105,0.000012,0.11855,0.104847,0.19475,0.000224,0.02968,0.01493,Met-Mar
0.000242,0.000072,0.003882,0.025352,-0.016001,0.062308,0.062308,7.329259,0.060255,0.000034,0.012337,5.225233,0.076404,0.000011,0.681799,0.024132,-0.042438,0.060259,0.003631,8.206657,0.206646,0.058436,-0.005144,0.006231,-15.186801,-0.215331,0.113831,0.90708,0.000129,0.873933,0.740006,1.622788,0.009899,-0.008129,0.099382,Araba
0.000035,0.000022,0.00028,0.005346,-0.001922,0.016748,0.01675,16.763044,0.012417,0.000056,0.000311,7.120519,0.012992,0.000014,0.404285,0.005723,0.006617,0.019895,0.000396,29.079326,1.559269,0.013749,0.000162,0.00039,73.105141,-0.440717,0.021952,0.169079,0.000029,0.158976,0.131276,0.235212,0.000442,-0.010303,0.02082,Tramvay
0.000006,0.000001,0.000293,0.006868,-0.016663,0.017125,0.017114,4.600403,0.016936,0.000043,0.023259,6.28181,0.030912,0.000054,0.194304,0.006272,-0.043288,0.015672,0.000246,8.180906,0.189419,0.015245,0.001156,-0.007297,25.677241,0.147585,0.046912,0.09176,0.000016,0.105929,0.082159,0.16863,0.000268,-0.017442,0.016379,Hafif_Rayli
0.000001,0.000003,0.000146,0.005719,-0.011337,0.012077,0.012048,11.467066,0.014708,0,-0.01083,3.907666,0.009901,0.000001,0.169482,0.011098,0.001758,0.021983,0.000483,3.017737,-0.053792,0.028587,-0.000589,-0.027508,-19.626047,-0.158966,0.036563,0.080251,0.000001,0.065266,0.06215,0.121322,0.000147,0.005966,0.012119,Met-Mar
0.000093,0.000191,0.004108,0.020668,-0.024929,0.064094,0.064102,22.183388,0.050663,0.000109,-0.009819,17.110561,0.04532,0.000078,1.365546,0.03095,0.163731,0.086921,0.007555,11.052189,-0.226328,0.070405,-0.000115,0.019479,-419.033524,1.037331,0.118957,0.617517,0.000032,0.698759,0.651521,1.04095,0.004483,0.011421,0.066741,Oto-Mbus
0.000011,0.000005,0.000135,0.003301,-0.006494,0.011621,0.011621,46.364673,0.007794,0.000001,0.003374,18.741088,0.004624,0.000015,0.156904,0.004609,0.001637,0.010901,0.000119,8.990297,-0.126909,0.009474,-0.000244,-0.113262,-42.947898,-0.119707,0.010455,0.288849,0.000015,0.287349,0.124964,0.412044,0.000463,0.012496,0.021529,Met-Mar
0.000019,0.000041,0.000211,0.00586,0.001017,0.014516,0.014476,22.376393,0.014132,0.000007,0.045506,3.574885,0.025481,0.000017,0.233023,0.004839,-0.001132,0.011249,0.000127,15.599385,-0.040811,0.012259,0.000023,0.034408,987.564058,0.546097,0.043336,0.096695,0.000014,0.102271,0.087733,0.184387,0.000132,0.000591,0.011463,Met-Mar
0.000424,0.000734,0.143455,0.169868,-0.336477,0.378754,0.357306,4.220146,0.415836,0.000677,-0.230245,3.668774,0.659469,0.001403,3.89811,0.296796,0.398334,0.555135,0.308174,3.083197,-0.074814,0.757684,0.03453,9.519569,54.993568,0.813361,1.640098,3.245249,0.001081,2.985735,1.9178,4.80232,0.355288,-0.275239,0.593254,Yurume
0.000009,0.00007,0.001185,0.013828,-0.010924,0.034421,0.034426,8.207384,0.032007,0.000058,-0.005299,7.889714,0.031911,0.000168,1.183704,0.017342,0.034609,0.055875,0.003122,30.036823,1.118642,0.042801,-0.003771,0.008754,-10.965511,0.124308,0.050105,0.484283,0.000013,0.549564,0.33553,0.717746,0.007238,-0.000685,0.084765,Oto-Mbus
0.000012,0.000022,0.00078,0.011704,0.021019,0.027927,0.02793,7.515066,0.028758,0.00004,-0.007054,9.08965,0.052928,0.000001,0.251044,0.010673,-0.00881,0.026161,0.000684,6.546698,-0.439283,0.026998,-0.00155,-0.001634,-26.8765,-0.049538,0.122337,0.233871,0.000041,0.248219,0.241291,0.389153,0.001022,0.018154,0.031972,Oto-Mbus
0,0.000003,0.000166,0.004903,-0.007409,0.012895,0.012889,6.378192,0.011518,0.000003,-0.168291,6.674592,0.014917,0.000007,0.288854,0.007699,-0.017883,0.021094,0.000445,8.80281,0.419773,0.017863,0.000966,-0.006243,16.772164,-0.506438,0.023029,0.154643,0.000006,0.130081,0.087937,0.225116,0.000372,0.013061,0.019163,Hafif_Rayli
0.000094,0.000034,0.003801,0.021343,0.048082,0.061648,0.061653,13.122234,0.048889,0.000124,-0.031236,15.768085,0.043522,0.000116,1.182383,0.029706,-0.289364,0.084745,0.007182,10.648336,-0.428727,0.071731,0.000437,0.043955,115.989289,0.555901,0.112791,0.979235,0.000084,1.004597,0.687117,1.637919,0.004994,-0.035942,0.070517,Oto-Mbus
