@relation 'Free-Converter.com-sensor_test_fe_double_40_sec_shuffle_v2-14995334-weka.filters.unsupervised.attribute.Remove-R2,4-8,11,13,15-16,18,20-29,31-35,37,39-42,46,48-51,54,56,58-69,71-72,74-76,78-86,88-92,96-98,100,103-105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-Min numeric
@attribute AZ-Max numeric
@attribute AZ-Ranj numeric
@attribute AZ-SqMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-InqRan numeric
@attribute GX-Median numeric
@attribute GX-CoVar numeric
@attribute GY-MinRed numeric
@attribute GY-HaMean numeric
@attribute GY-Kurtosis numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Hafif_Rayli,Tramvay,Yurume,Met-Mar,Oto-Mbus,Araba}

@data
0.000002,0.000006,0.000167,0.004596,0.01292,0.012917,7.042394,0.011052,0.003964,5.771827,0.014415,-0.113342,0.118366,0.231708,0.000395,0.019832,0.000393,6.171379,0.017795,0.001054,14.7075,0.000006,0.00036,21.253127,-1.34443,0.022125,0.161062,0.142983,0.26668,-0.01207,0.01868,Hafif_Rayli
0.000004,0.000002,0.000753,0.012031,0.027443,0.027435,5.748141,0.029451,0.085286,7.781912,0.052835,-0.205503,0.151601,0.357104,0.000601,0.024501,0.0006,7.687399,0.025565,0.000972,40.003865,0.000033,0.060062,5.655546,0.132748,0.123863,0.18211,0.192762,0.330008,0.039564,0.031145,Oto-Mbus
0.000024,0.000013,0.000312,0.005437,0.017661,0.017663,23.080521,0.012751,0.000601,9.473448,0.012705,-0.197382,0.278278,0.47566,0.000434,0.020805,0.000433,24.190437,0.01382,0.000278,35.720673,0.000006,-0.001064,18.171152,0.188562,0.022221,0.195538,0.150264,0.340121,-0.007651,0.021626,Tramvay
0,0.00001,0.000162,0.003258,0.012745,0.012746,56.698275,0.007406,0.013034,8.092576,0.00465,-0.078993,0.059659,0.138652,0.000121,0.01071,0.000115,7.599282,0.009517,-0.000372,-31.612879,0.000006,0.00274,57.967218,-1.601497,0.010567,0.602696,0.607506,1.016552,-0.005288,0.026235,Met-Mar
0.000003,0.000003,0.000151,0.003191,0.01228,0.012281,98.90045,0.007411,0.008261,14.141003,0.004947,-0.174806,0.117014,0.29182,0.00014,0.011483,0.000132,23.701035,0.009739,-0.000972,-18.073198,0.000002,-0.006952,488.067874,-2.686522,0.010405,1.606165,0.336672,1.947692,0.018111,0.034776,Met-Mar
0.00007,0.00007,0.00335,0.020443,0.05788,0.057882,17.964153,0.048584,0.002862,20.263476,0.04551,-0.653326,0.557221,1.210547,0.006605,0.081279,0.006606,9.768088,0.069582,0.000594,-403.03714,0.000027,0.059486,33.003706,-0.89945,0.115857,0.936288,0.575766,1.513631,-0.000702,0.066918,Oto-Mbus
0.000008,0.000002,0.000144,0.003241,0.011995,0.011996,61.664243,0.007605,0.000266,13.257772,0.004857,-0.073892,0.11652,0.190412,0.000131,0.011144,0.000124,11.089556,0.009617,-0.000347,-23.552263,0.000002,0.000469,380.387007,7.903652,0.010047,1.559544,0.771365,2.345195,-0.004246,0.041254,Met-Mar
0.000009,0.000028,0.000295,0.006879,0.017179,0.01715,5.652743,0.016294,0.034633,7.204052,0.031212,-0.097904,0.09187,0.189774,0.000226,0.015013,0.000225,6.213601,0.01524,0.000712,48.520938,0.00001,0.04751,6.480616,0.058694,0.043711,0.10702,0.085424,0.190019,0.083783,0.016094,Hafif_Rayli
0.000001,0.000011,0.000304,0.007064,0.017442,0.01741,5.072616,0.017161,0.01549,6.279246,0.033001,-0.091133,0.09746,0.188593,0.000243,0.015587,0.000243,7.748971,0.014871,0.000663,27.322997,0.000006,-0.253674,5.733274,0.082506,0.044065,0.094345,0.077904,0.171579,0.003979,0.016274,Hafif_Rayli
0.000117,0.000135,0.113932,0.169978,0.337539,0.33661,3.61077,0.412966,0.344368,3.187169,0.720944,-2.21582,1.64621,3.86203,0.34619,0.586644,0.344152,3.254101,0.821049,-0.100881,32.87038,0.001426,0.234468,4.234846,0.78051,1.529238,3.44508,1.63146,4.37915,0.90127,0.599754,Yurume
0.000006,0.000011,0.000163,0.004461,0.012751,0.012745,8.432438,0.010498,-0.019717,6.323517,0.014653,-0.163216,0.153667,0.316883,0.000428,0.020624,0.000425,8.828516,0.017804,0.000793,18.817086,0.000005,0.01883,89.975756,1.28993,0.022194,0.146247,0.145796,0.2838,0.024932,0.01889,Hafif_Rayli
0.000009,0.000015,0.000291,0.006894,0.017068,0.017049,4.989914,0.016882,0.030948,6.376654,0.031599,-0.091754,0.08227,0.174023,0.000235,0.015316,0.000235,6.402228,0.015143,0.000338,-1147.299282,0.000021,0.036943,5.505028,0.235242,0.044664,0.094929,0.077351,0.190398,-0.009078,0.016497,Hafif_Rayli
0.000005,0.000001,0.000153,0.003222,0.012349,0.012351,60.61854,0.007556,0.010821,51.208245,0.004841,-0.076192,0.081685,0.157877,0.000121,0.0106,0.000112,7.157651,0.009896,-0.000344,-31.893559,0.000001,-0.039713,37.724251,0.479122,0.010732,0.421191,0.418306,0.628324,0.008489,0.025051,Met-Mar
0.00005,0.000004,0.000843,0.012146,0.029035,0.029038,11.698601,0.030336,0.002837,9.182838,0.053935,-0.136198,0.129995,0.266193,0.000657,0.025621,0.000656,6.192396,0.026508,0.001594,61.363019,0.000178,0.054987,6.503776,0.110364,0.127566,0.194975,0.196302,0.345356,0.079982,0.03169,Oto-Mbus
0.00001,0.000064,0.001289,0.014121,0.035907,0.035911,24.324191,0.032882,-1.899316,9.60823,0.031426,-1.05867,0.624136,1.682806,0.003161,0.056233,0.003162,56.254955,0.040792,-0.000294,-18.699372,0.000085,-0.000691,87.463033,2.158934,0.0502,0.525211,0.31733,0.707656,-0.011718,0.086857,Oto-Mbus
0.000015,0.000001,0.000174,0.004393,0.013193,0.013084,45.027418,0.010021,0.042692,17.733515,0.012444,-0.082648,0.094685,0.177333,0.000096,0.009802,0.000096,10.399305,0.009112,0.000084,127.397727,0.000008,0.03144,10.295599,0.18294,0.034337,0.2315,0.225967,0.435119,0.018069,0.012394,Met-Mar
0.000097,0.000027,0.002574,0.018218,0.050737,0.050729,12.882213,0.043786,0.040709,29.171706,0.048485,-0.340117,0.446911,0.787028,0.003562,0.059552,0.003546,8.244929,0.05833,-0.002287,-18.450806,0.000088,-0.043856,24.727114,0.470183,0.093605,0.836301,0.835538,1.487555,-0.007028,0.099309,Araba
0.000015,0.000018,0.0003,0.005825,0.017314,0.017312,11.515625,0.013842,0.002739,10.984392,0.013312,-0.239814,0.206207,0.446021,0.000424,0.020579,0.000424,20.027315,0.01443,0.000174,18.147607,0.000017,0.005392,21.419365,0.466202,0.023231,0.21721,0.213416,0.417904,-0.030541,0.023408,Tramvay
0.000014,0.000028,0.001189,0.013546,0.034486,0.034455,19.000693,0.032305,-0.005544,8.239077,0.032149,-0.499125,0.638773,1.137898,0.002737,0.05228,0.002733,19.775411,0.041113,-0.000745,-14.457455,0.000018,-0.005293,115.734065,-2.616136,0.048811,0.544089,0.31599,0.715678,-0.00026,0.083594,Oto-Mbus
0.000008,0.000004,0.000217,0.005743,0.01474,0.0147,34.773844,0.013925,0.011226,5.765682,0.025522,-0.188319,0.088467,0.276786,0.000133,0.011517,0.000133,30.639584,0.012517,-0.0002,-108.707028,0.000012,-0.003962,12.582431,-0.163092,0.041495,0.426408,0.080459,0.507379,0.023587,0.013019,Met-Mar
0.000011,0.000098,0.003696,0.022865,0.060792,0.06074,12.590437,0.053443,0.011509,8.556203,0.065861,-0.696839,0.51065,1.207489,0.004118,0.064177,0.004119,17.853402,0.059598,-0.001372,394.72189,0.000077,0.146926,44.640849,2.992725,0.101079,1.355007,1.30513,2.083887,0.025473,0.104001,Araba
0.000003,0.000001,0.000165,0.004517,0.012843,0.012831,7.00944,0.010623,-0.000806,8.155237,0.014489,-0.159893,0.136254,0.296147,0.000409,0.020185,0.000407,8.120542,0.017603,0.000738,27.262802,0.00001,0.037973,32.189892,-1.616585,0.02234,0.18081,0.16493,0.309309,-0.014837,0.019285,Hafif_Rayli
0,0.000003,0.000165,0.004766,0.012857,0.012849,7.154775,0.011319,0.00538,6.487175,0.015409,-0.154481,0.162722,0.317203,0.000434,0.020775,0.000432,8.501754,0.017697,0.000839,15.321815,0.000002,0.003182,14.555178,-0.971499,0.022351,0.165778,0.141112,0.284444,0.126503,0.019545,Hafif_Rayli
0.000012,0.000001,0.00031,0.007259,0.0176,0.017583,4.763548,0.017719,0.026573,5.45349,0.032204,-0.100636,0.103546,0.204182,0.000238,0.015422,0.000238,7.133836,0.015003,0.000926,21.730259,0.000004,-0.049833,4.76564,0.168844,0.046227,0.133696,0.082159,0.168809,0.002807,0.016409,Hafif_Rayli
0.000002,0.000006,0.000158,0.004631,0.012574,0.012567,6.346426,0.01112,0.021642,5.983968,0.014748,-0.198497,0.150758,0.349255,0.000408,0.020141,0.000406,9.122457,0.017209,0.000878,17.75647,0.000006,0.000128,75.871191,3.055031,0.022196,0.161062,0.095252,0.222072,-0.007779,0.019045,Hafif_Rayli
0.000013,0.000296,0.118211,0.170711,0.343819,0.343087,3.624689,0.414783,0.30457,3.147046,0.715828,-2.35122,1.87295,4.22417,0.354754,0.593403,0.352127,3.356843,0.813591,-0.233089,-176.848725,0.00164,1.012716,4.593912,0.862802,1.517537,3.90058,1.71632,4.609,0.358247,0.60444,Yurume
0.000055,0.000028,0.004246,0.021099,0.065161,0.065153,20.92512,0.050416,0.096193,18.109237,0.043669,-0.626054,0.739492,1.365546,0.007157,0.084609,0.007159,10.086039,0.072678,0.000094,235.572667,0.000135,0.138308,23.087148,0.575607,0.117813,0.855964,0.689698,1.419097,0.003138,0.068823,Oto-Mbus
0,0.000004,0.000151,0.004466,0.012273,0.012167,22.685292,0.010066,0.018643,7.876525,0.01286,-0.118758,0.07623,0.194988,0.000095,0.009739,0.000095,18.246784,0.009102,0.000709,-89.79434,0.000004,0.06024,9.385007,0.005343,0.037296,0.287555,0.057082,0.345552,-0.006213,0.011755,Met-Mar
0.000345,0.000067,0.150394,0.17569,0.387807,0.366929,4.177756,0.413759,-0.597088,3.502763,0.681643,-1.89714,1.51266,3.4098,0.293035,0.539049,0.290574,3.078683,0.742915,-0.240706,292.071228,0.00196,-0.738048,3.839526,0.727027,1.630996,3.76432,2.2098,4.74106,0.389449,0.594857,Yurume
0.000012,0.000028,0.000294,0.005729,0.017136,0.01713,19.364968,0.013535,-0.003295,14.041621,0.012951,-0.164973,0.258032,0.423005,0.000437,0.020883,0.000436,20.367185,0.014436,0.000776,17.397557,0.000003,0.00299,21.183868,-0.687087,0.023389,0.211976,0.214674,0.376113,0.001338,0.022812,Tramvay
0.000024,0.000012,0.000894,0.010967,0.029901,0.029827,7.055615,0.026876,0.024988,21.419011,0.027724,-0.281053,0.175396,0.456449,0.000979,0.031261,0.000977,8.620222,0.026352,-0.000698,-34.511745,0.000033,-0.104557,7.160868,0.101234,0.082691,0.271759,0.219941,0.483104,0.050663,0.034244,Oto-Mbus
0.000015,0.000002,0.000186,0.005616,0.013645,0.013586,16.896834,0.013736,0.009515,6.007253,0.025169,-0.071194,0.100787,0.171981,0.000121,0.011012,0.000121,8.052476,0.012702,0.000073,6322.691106,0.000005,0.028531,14.375142,-0.372353,0.041512,0.24132,0.222533,0.463132,-0.137773,0.012643,Met-Mar
0.000006,0.000025,0.003452,0.02062,0.058757,0.058746,17.578362,0.049654,0.026453,19.778998,0.044431,-0.554054,0.592839,1.146893,0.006388,0.079934,0.006389,9.214408,0.068647,0.001449,224.02923,0.000098,-0.00428,26.827079,-0.813329,0.111692,0.63196,0.585825,1.204103,-0.010514,0.062297,Oto-Mbus
0.00001,0.000019,0.001409,0.013839,0.03754,0.03754,37.190062,0.032092,-0.078325,9.853645,0.03146,-1.05867,0.744126,1.802796,0.003459,0.058818,0.00346,52.011777,0.043134,-0.000339,-14.092028,0.000027,0.011376,130.168704,-1.31392,0.048599,0.557511,0.315167,0.698343,-0.005196,0.087756,Oto-Mbus
0.000109,0.000152,0.114043,0.164881,0.337703,0.336111,3.902472,0.393136,-1.66996,3.099203,0.724583,-2.28025,2.0831,4.36335,0.359981,0.598535,0.358245,3.333388,0.822724,-0.186996,49.735359,0.000148,2.6039,4.96388,0.753823,1.495368,3.86487,2.03849,5.15169,2.001698,0.597483,Yurume
0.000001,0.000001,0.000174,0.003411,0.013182,0.013183,159.849903,0.007854,-0.001261,47.23973,0.004849,-0.072826,0.060494,0.13332,0.000131,0.011135,0.000124,6.623018,0.009799,-0.000394,-27.998777,0.000005,0.009563,119.227389,-2.317199,0.010797,0.955143,0.599197,1.551104,0.009145,0.028085,Met-Mar
0.000001,0.000002,0.000463,0.006004,0.021509,0.021498,9.90247,0.013967,0.00968,15.749158,0.011357,-0.201793,0.113605,0.315398,0.000247,0.015725,0.000247,18.46296,0.011164,0.001276,94.54715,0.000064,-0.000281,10.365299,0.468456,0.057554,0.144419,0.114519,0.251861,-0.004323,0.021386,Tramvay
0.000007,0.000009,0.000311,0.006941,0.017621,0.017586,5.881472,0.016889,0.035626,6.532832,0.03108,-0.09237,0.094773,0.187143,0.000231,0.015192,0.000231,6.641234,0.015839,0.000793,82.4881,0.00001,0.052566,7.265942,0.181665,0.043948,0.094149,0.09285,0.197445,0.030323,0.016138,Hafif_Rayli
0.000004,0.000007,0.000134,0.003158,0.011575,0.011577,74.053472,0.007394,0.001077,51.87057,0.004804,-0.081457,0.061527,0.142983,0.000124,0.010724,0.000115,7.488275,0.009753,-0.000308,-112.043706,0.000001,0.130324,38.6262,-0.019868,0.010559,0.514213,0.522895,0.815023,0.012169,0.027007,Met-Mar
0.000092,0.000052,0.143041,0.171112,0.378207,0.354127,3.961449,0.426704,-0.148224,3.489795,0.673251,-1.96302,2.1509,4.11392,0.296484,0.543608,0.295509,3.135125,0.740451,-0.311579,-175.343558,0.000472,-1.114794,4.124967,0.856466,1.57127,3.36399,1.81613,4.52362,-0.080853,0.617312,Yurume
0.000017,0.000075,0.000162,0.004642,0.012739,0.012739,7.590695,0.010826,0.033885,7.228656,0.015137,-0.189734,0.165536,0.35527,0.000427,0.020622,0.000425,9.764643,0.017794,0.000928,15.037556,0.000001,0.022713,22.153048,-1.247004,0.022266,0.186467,0.178362,0.35123,0.395378,0.019411,Hafif_Rayli
0.001024,0.000164,0.145759,0.171691,0.381784,0.357157,4.063334,0.412154,1.680363,3.579473,0.663189,-2.04433,1.892,3.93633,0.295132,0.541564,0.293291,3.249499,0.73832,-0.263995,334.22544,0.00022,-9.177649,4.067816,0.798787,1.567284,3.36549,1.90687,4.44826,-0.115656,0.589932,Yurume
0.000065,0.000023,0.003965,0.024699,0.062967,0.062942,9.308043,0.058525,-0.125013,8.317269,0.073793,-0.572674,0.520648,1.093322,0.003898,0.062439,0.003899,12.47063,0.059706,-0.000945,-183.136949,0.000014,0.00624,189.101053,7.031979,0.108132,1.452954,1.19337,2.71837,-0.008583,0.106789,Araba
0.000023,0.000004,0.000766,0.014897,0.027684,0.027601,2.908594,0.037975,0.041003,5.307225,0.043303,-0.174451,0.186562,0.361013,0.002461,0.049451,0.002445,2.941462,0.066626,0.000908,203.205392,0.000004,0.017206,3.324891,0.05322,0.069535,0.057909,0.088647,0.161242,-0.010987,0.022828,Araba
0.000003,0.000019,0.00015,0.004485,0.012235,0.012051,12.934059,0.009907,0.005136,6.601968,0.012789,-0.2118,0.093125,0.304925,0.000102,0.010119,0.000102,61.503259,0.008972,-0.000259,-69.571886,0,0.049446,14.279877,-0.058971,0.03578,0.207454,0.154502,0.360491,-0.028195,0.012087,Met-Mar
0.000014,0.000001,0.000176,0.00479,0.013269,0.013252,7.531289,0.011194,-0.004592,9.145605,0.014689,-0.162679,0.196697,0.359376,0.000424,0.020493,0.00042,9.45853,0.017879,0.000855,26.189201,0.000013,0.030686,67.626526,3.152816,0.02239,0.172896,0.119537,0.2737,1.654267,0.01889,Hafif_Rayli
0.000001,0.000001,0.000089,0.003933,0.00945,0.009451,17.96293,0.009536,-0.000746,5.961649,0.007348,-0.09509,0.087176,0.182266,0.0002,0.013796,0.00019,8.003137,0.012348,-0.002459,-4.870782,0,0.02581,13.064767,0.503757,0.017106,0.085734,0.074459,0.152133,0.001372,0.013638,Met-Mar
0.000004,0.000023,0.000308,0.005604,0.017557,0.017553,13.458737,0.013464,-0.028925,8.267438,0.012779,-0.185775,0.189464,0.375239,0.000435,0.02085,0.000435,17.529725,0.013348,0.000639,14.445635,0.000001,0.00443,13.980216,-0.082309,0.022281,0.252285,0.248736,0.430822,-0.005014,0.023489,Tramvay
0.000032,0.000003,0.000215,0.005967,0.01467,0.014595,24.747733,0.014206,0.007087,10.255575,0.024703,-0.18897,0.128233,0.317203,0.000139,0.011779,0.000139,34.591578,0.01218,0.000236,-1862.914207,0.000005,0.103583,8.489914,0.034335,0.041306,0.327996,0.131733,0.46615,-0.001373,0.01253,Met-Mar
0.000001,0,0.000144,0.005147,0.012012,0.01195,7.738773,0.012742,-0.020787,4.440023,0.008794,-0.069835,0.092802,0.162638,0.000273,0.016493,0.000272,4.381042,0.018199,0.001281,7.058943,0.000001,0.033563,11.674217,-0.081949,0.025377,0.121393,0.105924,0.197195,0.011599,0.019176,Met-Mar
0.000049,0.000059,0.002588,0.017623,0.050873,0.050879,11.251603,0.042233,0.052385,26.938832,0.048648,-0.405204,0.422029,0.827233,0.003654,0.060369,0.003644,8.693198,0.055515,-0.000191,-50.808417,0.000036,0.116577,21.051003,0.106033,0.09263,0.89784,0.912091,1.483481,0.051731,0.099636,Araba
0.000119,0.000052,0.143408,0.17221,0.378692,0.358373,4.16745,0.417182,-0.317589,3.471161,0.679989,-2.74052,2.1509,4.89142,0.30012,0.547288,0.299524,3.256399,0.73864,-0.271796,128.487889,0.00522,0.289388,3.899393,0.780045,1.61189,3.273556,1.76383,4.69512,0.208011,0.617108,Yurume
0.000024,0.000022,0.00032,0.005589,0.01788,0.017882,19.439628,0.013095,0.000596,9.37682,0.012176,-0.202099,0.222023,0.424122,0.000455,0.021326,0.000455,18.000801,0.013958,0.000588,17.923098,0.000001,0.005072,17.291379,0.408582,0.022431,0.158976,0.150264,0.286371,-0.006859,0.02255,Tramvay
0.000009,0.000029,0.000293,0.007008,0.017113,0.017094,5.199796,0.017019,0.025572,6.495126,0.032017,-0.089809,0.082011,0.171819,0.000231,0.015183,0.000231,6.390292,0.014965,0.000749,22.125386,0.000074,0.054899,6.520248,0.368803,0.043535,0.13345,0.077757,0.194714,-0.003211,0.016393,Hafif_Rayli
0.000065,0.000011,0.0033,0.020177,0.057444,0.057444,11.033873,0.047135,0.059708,20.708386,0.042784,-0.626813,0.540823,1.167636,0.006125,0.078273,0.006127,10.640953,0.069483,0.000481,111.321971,0.000076,-0.131369,21.638203,0.66861,0.111023,0.633243,0.653218,1.248754,-0.231956,0.062523,Oto-Mbus
0.00001,0.000001,0.000162,0.004476,0.012711,0.012711,7.98606,0.010422,-0.005193,7.947184,0.014057,-0.195642,0.153667,0.349309,0.000424,0.020563,0.000423,10.806164,0.017394,0.000854,14.200081,0.000005,0.032152,88.815762,2.845643,0.022926,0.146247,0.145796,0.266631,-0.077987,0.018723,Hafif_Rayli
0.000077,0.000429,0.115683,0.170148,0.340121,0.339042,3.828144,0.412768,0.224045,3.203829,0.702963,-2.24552,1.75302,3.99854,0.341783,0.583735,0.340747,3.292547,0.829367,-0.229525,-152.194025,0.000143,-15.424936,4.399867,0.831222,1.515095,3.439536,1.58125,4.38351,6.142861,0.600282,Yurume
0.000003,0.000001,0.000459,0.00601,0.021415,0.021409,8.818865,0.013573,0.006202,13.434983,0.010895,-0.318494,0.110961,0.429455,0.000248,0.01576,0.000248,51.748299,0.010801,0.000958,61.457472,0.000019,0.016894,10.622471,0.34238,0.059428,0.179077,0.163373,0.309996,0.00066,0.021737,Tramvay
0.000007,0.000013,0.00016,0.00462,0.012649,0.012649,7.050926,0.010806,0.028946,6.431917,0.014654,-0.125142,0.112722,0.237864,0.000406,0.020118,0.000405,6.406613,0.017353,0.000831,14.61264,0.000001,0.041333,114.486312,3.267307,0.022187,0.159875,0.160622,0.273783,-0.002302,0.019001,Hafif_Rayli
0.000016,0.000007,0.00091,0.010952,0.030168,0.030143,6.558321,0.026754,0.114195,12.325244,0.029279,-0.200942,0.13694,0.337882,0.000995,0.031527,0.000994,7.441782,0.027127,-0.000281,-371.828369,0.00012,-0.09902,6.929542,0.055048,0.08199,0.292402,0.204892,0.43861,0.015722,0.033126,Oto-Mbus
0.000006,0.000007,0.000746,0.014002,0.027317,0.0273,3.47687,0.034692,0.020105,5.240534,0.042899,-0.196135,0.201265,0.3974,0.002397,0.048665,0.002368,3.388783,0.062257,0.00068,110.53689,0.000013,0.061503,3.258591,0.002496,0.071239,0.057909,0.088647,0.183317,-0.006793,0.022938,Araba
0,0,0.000091,0.00413,0.009531,0.009524,16.107526,0.009842,-0.007899,5.529547,0.006714,-0.068022,0.092802,0.160825,0.000182,0.01339,0.000179,6.495486,0.01308,0.001335,8.002517,0.000001,0.0121,12.813153,-0.415075,0.018142,0.109793,0.076792,0.168063,0.011831,0.015189,Met-Mar
0.000595,0.000585,0.145094,0.175929,0.380912,0.357125,4.020323,0.429875,-0.211286,3.854072,0.67951,-2.26226,1.81906,4.08132,0.298609,0.543593,0.295493,3.209602,0.744813,-0.29378,-147.414321,0.00006,1.34726,4.012232,0.778505,1.586721,3.50859,1.54456,4.2917,0.22538,0.588382,Yurume
0.000098,0.000135,0.138065,0.172598,0.371571,0.346729,4.183039,0.414091,-0.063414,3.433067,0.656115,-1.93926,1.58902,3.52828,0.302491,0.548233,0.300559,3.115869,0.759243,-0.252902,56.345638,0.000418,0.753065,3.866414,0.702091,1.609374,3.87268,2.03089,4.60916,-0.456408,0.598,Yurume
0.000013,0.000036,0.000526,0.006215,0.022945,0.022947,10.179904,0.014292,0.001855,23.998272,0.011153,-0.356186,0.206071,0.562257,0.000289,0.017015,0.00029,66.086649,0.011568,0.000816,51.487179,0.000011,0.006311,16.041986,0.790285,0.060372,0.196235,0.187963,0.362478,-0.009263,0.023072,Tramvay
0.000004,0.00002,0.00081,0.011905,0.028465,0.028461,8.871063,0.029341,0.052231,10.332989,0.051766,-0.138705,0.217758,0.356463,0.000663,0.025747,0.000663,7.519955,0.025262,0.000458,-81.969847,0.000041,-0.022602,6.804664,0.094776,0.125884,0.214775,0.210471,0.368754,-0.010059,0.031365,Oto-Mbus
0.000002,0,0.000295,0.007049,0.017166,0.01714,4.665453,0.01749,0.015229,6.962749,0.033189,-0.100847,0.074967,0.175814,0.000234,0.015289,0.000234,6.924708,0.015123,0.000746,36.513336,0.000003,0.057334,7.438108,0.434981,0.044604,0.098793,0.086856,0.18921,-0.000162,0.015907,Hafif_Rayli
0.000015,0.000002,0.002804,0.017808,0.052951,0.052948,10.489523,0.042552,0.013116,24.652048,0.04893,-0.401056,0.422029,0.823085,0.003806,0.061641,0.0038,8.230983,0.056642,-0.000583,-71.865967,0.000086,0.045793,16.946464,0.282994,0.095254,0.934296,0.896419,1.579537,-0.009889,0.103156,Araba
0.000142,0.000143,0.142589,0.175656,0.37761,0.351139,4.004533,0.4347,6.703342,3.399647,0.673593,-2.09876,1.77994,3.8787,0.298093,0.544326,0.296291,3.091678,0.749423,-0.305986,-4041.70344,0.001433,-0.659138,3.98163,0.764353,1.568206,3.56526,2.09034,5.13902,0.218061,0.602511,Yurume
0.000062,0.000055,0.000868,0.012096,0.029462,0.029457,6.887137,0.029831,0.000342,14.157544,0.052833,-0.236016,0.148312,0.384328,0.000646,0.025428,0.000647,7.950469,0.02624,-0.00034,-39.673669,0.000014,-0.222859,5.507882,0.114907,0.123761,0.227651,0.173872,0.349717,0.297704,0.032342,Oto-Mbus
0.000015,0.000003,0.003771,0.020864,0.061411,0.061416,14.966362,0.048971,-0.152105,17.720145,0.043936,-0.914727,0.885824,1.800551,0.00813,0.090177,0.008132,17.253732,0.071246,0.000677,-261.264937,0.000087,-0.009833,21.267765,0.201872,0.111605,0.616194,0.583786,1.004456,0.015169,0.066794,Oto-Mbus
0.000102,0.000001,0.001388,0.0141,0.037253,0.03724,18.099169,0.032923,0.04681,7.445346,0.03221,-0.42936,0.476135,0.905495,0.002929,0.054126,0.00293,15.974555,0.043317,-0.00078,-12.95626,0.000025,-0.017871,47.805534,-1.410522,0.051636,0.527272,0.323716,0.702547,0.003342,0.085789,Oto-Mbus
0.000013,0.000022,0.000802,0.011946,0.028325,0.028311,7.15292,0.029227,1.081433,11.441125,0.049266,-0.163927,0.209611,0.373538,0.000645,0.025398,0.000645,7.414369,0.02611,-0.000021,-31.745188,0.000006,0.039062,6.733412,0.375413,0.125625,0.255853,0.244204,0.392066,-0.046883,0.033025,Oto-Mbus
0,0.000003,0.000157,0.004758,0.012515,0.012512,6.711186,0.011182,-0.115722,14.505313,0.014732,-0.211684,0.196318,0.408002,0.000443,0.020983,0.00044,12.529438,0.017217,0.000777,21.120576,0.000005,0.003285,18.695745,-0.248,0.022258,0.177878,0.144794,0.281973,0.041194,0.019305,Hafif_Rayli
0.000069,0.000019,0.003925,0.020653,0.062653,0.06266,23.435719,0.049538,-0.027665,18.727889,0.043914,-0.626054,0.739492,1.365546,0.007362,0.085812,0.007364,11.515831,0.068866,-0.000473,-52.918557,0.000218,0.015864,20.331051,0.618496,0.11614,0.698759,0.651521,1.122354,0.01254,0.067302,Oto-Mbus
0.000006,0.000073,0.002501,0.018162,0.05001,0.050006,8.75785,0.043813,0.062807,16.530033,0.047562,-0.481596,0.513917,0.995513,0.003629,0.060238,0.003629,10.208821,0.057013,-0.002666,-19.614009,0.000007,0.039153,12.259857,0.096221,0.096399,0.868318,0.845757,1.523382,0.001386,0.104727,Araba
0.000013,0.000003,0.000453,0.006198,0.021276,0.021257,10.151476,0.013686,0.005349,15.924018,0.010319,-0.143771,0.098819,0.24259,0.000237,0.015386,0.000237,11.016468,0.011579,0.001033,34.679339,0.000024,0.014813,9.272174,0.448578,0.059366,0.220515,0.192202,0.332282,-0.004019,0.022457,Tramvay
0.000031,0.000002,0.000881,0.011252,0.029683,0.029656,7.557915,0.027031,0.027934,12.815851,0.029365,-0.197522,0.142061,0.339583,0.000894,0.029875,0.000892,7.082705,0.027425,-0.000235,-24.218256,0.00009,0.180317,7.282055,-0.104959,0.08379,0.21932,0.211181,0.37561,0.018105,0.032952,Oto-Mbus
0.000004,0.000003,0.000131,0.00331,0.011424,0.011425,96.923347,0.007515,0.00045,9.379826,0.004864,-0.174469,0.074147,0.248616,0.00013,0.011065,0.000122,23.333453,0.009957,-0.000336,-35.875047,0.000009,0.002362,74.736397,0.797755,0.010417,0.754022,0.74681,1.192558,0.009565,0.030514,Met-Mar
0,0.000009,0.000166,0.004732,0.012883,0.012884,8.670611,0.010893,-0.007845,7.489424,0.015272,-0.162467,0.116081,0.278548,0.000418,0.020402,0.000416,8.05532,0.017745,0.00077,21.210937,0.000001,0.022321,40.320027,0.219299,0.023119,0.1734,0.181613,0.288681,0.103359,0.019153,Hafif_Rayli
